Month/Year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI(Monthly),Avg.AQI(Monthly)
,11/05/2021,Delhi - Punjabi Bagh,51.1,110.53,25.95,30.75,17.69,0.77,102.24,168.00 ,
,12/05/2021,Delhi - Punjabi Bagh,43.66,122.12,28.66,26.04,17.08,0.78,88.78,104.00 ,
,13/05/2021,Delhi - Punjabi Bagh,39.66,78.53,32.26,29,9.44,0.84,74.31,177.00 ,
,14/05/2021,Delhi - Punjabi Bagh,48.32,87.23,30.78,29.99,14.44,0.81,98.47,233.00 ,
,15/05/2021,Delhi - Punjabi Bagh,47.06,139.83,34.21,26.38,12.13,0.75,54.1,103.00 ,
,16/05/2021,Delhi - Punjabi Bagh,61.42,131.04,0.41,0.16,10.65,1.97,93.79,,
,17/05/2021,Delhi - Punjabi Bagh,92.09,173.55,0.4,0.2,22.89,1.19,80.28,195.00 ,
,18/05/2021,Delhi - Punjabi Bagh,25.85,51.83,0.22,0.19,13.68,0.83,45.9,69.00 ,
,19/05/2021,Delhi - Punjabi Bagh,35.2,45.2,13.7,6.1,21.42,0.79,29.63,64.00 ,
,20/05/2021,Delhi - Punjabi Bagh,40.03,65.01,8.64,9.08,12.21,0.93,48.77,,
,21/05/2021,Delhi - Punjabi Bagh,36.22,55.7,11.08,8.12,9.7,0.95,48.51,195.00 ,
,22/05/2021,Delhi - Punjabi Bagh,35.09,56.45,9.24,7.37,13.94,1.02,76.61,163.00 ,
,23/05/2021,Delhi - Punjabi Bagh,157.73,334.62,7.99,7.86,11.07,0.82,64.99,259.00 ,
,24/05/2021,Delhi - Punjabi Bagh,63.03,120.76,9.44,7.16,15,0.85,88.59,169.00 ,
,25/05/2021,Delhi - Punjabi Bagh,51.02,109.56,11.51,6.57,13.19,0.9,99.83,202.00 ,
,26/05/2021,Delhi - Punjabi Bagh,62.22,114.49,14.06,6.86,17.68,1.15,82.76,233.00 ,
,27/05/2021,Delhi - Punjabi Bagh,57.14,115.6,13.62,7.07,16.71,0.98,84.02,231.00 ,
,28/05/2021,Delhi - Punjabi Bagh,32.17,69.65,8.2,7.61,14.55,0.84,85.26,,
,29/05/2021,Delhi - Punjabi Bagh,20.15,64.36,6.52,6.53,16.56,0.76,74.39,84.00 ,
,30/05/2021,Delhi - Punjabi Bagh,26.09,99.09,6.71,6.21,14.78,0.79,83.96,93.00 ,
,31/05/2021,Delhi - Punjabi Bagh,40.9,96.8,13.18,5.64,12.26,0.93,73.88,184.00 ,
Jun/21,01/06/2021,Delhi - Punjabi Bagh,32.67,89.02,10.4,6.25,11.59,0.91,73.16,97.00 ,138.39 
,02/06/2021,Delhi - Punjabi Bagh,54.87,99.72,10.78,6.98,17.68,0.97,71.89,123.00 ,
,03/06/2021,Delhi - Punjabi Bagh,75.58,138.62,13.14,7.37,22.49,1.09,79.18,146.00 ,
,04/06/2021,Delhi - Punjabi Bagh,83.71,166.22,13.51,9.28,24.08,1.14,64.47,208.00 ,
,05/06/2021,Delhi - Punjabi Bagh,44.51,91.58,11.55,8.72,14.1,0.92,82.85,,
,06/06/2021,Delhi - Punjabi Bagh,47.86,114.61,10.1,7.64,16.39,1.01,80.41,184.00 ,
,07/06/2021,Delhi - Punjabi Bagh,73.12,153.43,14.78,7.98,16.65,1.07,76.3,203.00 ,
,08/06/2021,Delhi - Punjabi Bagh,81.31,304.03,11.01,6.86,22.09,0.94,37.52,150.00 ,
,09/06/2021,Delhi - Punjabi Bagh,58.99,245.75,9.28,6.58,18.63,0.81,43.03,279.00 ,
,10/06/2021,Delhi - Punjabi Bagh,59.46,156.52,10.58,8.3,16.36,1.04,62.08,163.00 ,
,11/06/2021,Delhi - Punjabi Bagh,39.45,119.02,11.48,7.78,14.45,0.98,79.09,251.00 ,
,12/06/2021,Delhi - Punjabi Bagh,34.37,75.4,9.72,8.07,11.51,0.97,54.72,104.00 ,
,13/06/2021,Delhi - Punjabi Bagh,22.39,67.31,10.3,7.51,18.03,0.96,57.19,63.00 ,
,14/06/2021,Delhi - Punjabi Bagh,40.38,83.4,10.14,7.84,16.29,0.9,77.16,164.00 ,
,15/06/2021,Delhi - Punjabi Bagh,37.57,90.8,8.37,6.94,16.59,0.8,64.71,95.00 ,
,16/06/2021,Delhi - Punjabi Bagh,42.67,73.92,12.78,6.93,12.99,1.19,51.37,87.00 ,
,17/06/2021,Delhi - Punjabi Bagh,57.02,92.24,32.19,19.07,17.08,1.02,34.77,118.00 ,
,18/06/2021,Delhi - Punjabi Bagh,29.05,51.31,36.76,29.26,18.3,0.83,41.33,63.00 ,
,19/06/2021,Delhi - Punjabi Bagh,27.81,49.21,30.2,25.51,22.17,0.71,35.42,49.00 ,
,20/06/2021,Delhi - Punjabi Bagh,27.57,45.25,29.2,23.97,18.75,0.8,34.04,46.00 ,
,21/06/2021,Delhi - Punjabi Bagh,42.23,65.27,38.61,24.73,20.58,0.85,44.57,63.00 ,
,22/06/2021,Delhi - Punjabi Bagh,46.13,123.32,58.91,26.09,14.82,1.66,61.05,,
,23/06/2021,Delhi - Punjabi Bagh,80.92,198.92,59.14,28.72,20.82,1.17,59.74,180.00 ,
,24/06/2021,Delhi - Punjabi Bagh,60.05,110.78,37.69,31.88,18.81,0.85,59.67,192.00 ,
,25/06/2021,Delhi - Punjabi Bagh,60.54,133.7,36.01,25.59,20.28,0.7,74.19,123.00 ,
,26/06/2021,Delhi - Punjabi Bagh,48.92,82.5,46.24,25.81,17.53,1.06,52.78,96.00 ,
,27/06/2021,Delhi - Punjabi Bagh,86.71,152.57,51.15,34.02,21.47,1.06,71.47,169.00 ,
,28/06/2021,Delhi - Punjabi Bagh,66.17,122,41.48,33.5,21.71,0.85,88.15,133.00 ,
,29/06/2021,Delhi - Punjabi Bagh,74.54,161.17,51.97,29.72,17.65,1.02,73.57,171.00 ,
,30/06/2021,Delhi - Punjabi Bagh,69.01,253.04,35,27.67,22.52,0.69,39.59,155.00 ,
Jul/21,01/07/2021,Delhi - Punjabi Bagh,48.46,167.38,30.25,23.73,17.92,0.69,36.44,201.00 ,96.54 
,02/07/2021,Delhi - Punjabi Bagh,60.64,192.02,31.8,22.9,19.72,0.75,30.34,162.00 ,
,03/07/2021,Delhi - Punjabi Bagh,42.97,96.03,32.19,23.42,21.82,0.72,45.4,105.00 ,
,04/07/2021,Delhi - Punjabi Bagh,57.22,115.42,44.38,27.03,21.85,0.95,61.44,102.00 ,
,05/07/2021,Delhi - Punjabi Bagh,56.94,108.92,28.89,24.9,25.86,0.74,60.87,110.00 ,
,06/07/2021,Delhi - Punjabi Bagh,49.55,136.58,32.24,26.42,26.92,0.77,64.04,97.00 ,
,07/07/2021,Delhi - Punjabi Bagh,52.35,197.67,30.38,29.82,19.21,0.75,66.77,180.00 ,
,08/07/2021,Delhi - Punjabi Bagh,44.95,222.2,33.13,26.34,19.37,0.78,53.47,164.00 ,
,09/07/2021,Delhi - Punjabi Bagh,49.06,117.01,42.62,27.59,23.07,0.88,79.63,139.00 ,
,10/07/2021,Delhi - Punjabi Bagh,38.89,67.08,45.68,53.11,27.41,1.4,58.97,,
,11/07/2021,Delhi - Punjabi Bagh,44.84,69.34,30.88,37.53,21.4,0.82,57.61,82.00 ,
,12/07/2021,Delhi - Punjabi Bagh,35.03,57.16,31.68,24.83,18.5,0.81,38.4,70.00 ,
,13/07/2021,Delhi - Punjabi Bagh,28.9,49.46,37.68,23.32,17.78,0.89,21.92,,
,14/07/2021,Delhi - Punjabi Bagh,40.21,64.31,42.69,30.16,43.01,1.07,23.4,69.00 ,
,15/07/2021,Delhi - Punjabi Bagh,40.55,72.43,42.89,44.33,10.42,2.07,41.98,,
,16/07/2021,Delhi - Punjabi Bagh,47.51,96.7,46.44,37.96,13.11,1.05,63.26,80.00 ,
,17/07/2021,Delhi - Punjabi Bagh,52,92.48,37.78,36.24,14.02,0.83,77.09,108.00 ,
,18/07/2021,Delhi - Punjabi Bagh,34.41,73.83,36.72,28.11,10.79,0.85,57,78.00 ,
,19/07/2021,Delhi - Punjabi Bagh,16.12,27.1,27.96,27.36,9.3,0.9,34.39,47.00 ,
,20/07/2021,Delhi - Punjabi Bagh,39.43,67.24,40.71,24.95,12.38,1.07,39.11,67.00 ,
,21/07/2021,Delhi - Punjabi Bagh,43.3,92.51,44.02,28.01,10.33,1.07,51.02,69.00 ,
,22/07/2021,Delhi - Punjabi Bagh,29.16,66.16,32.45,29.5,11.68,0.94,36.2,84.00 ,
,23/07/2021,Delhi - Punjabi Bagh,35.49,71.66,36.9,31.91,14.64,0.98,34.15,61.00 ,
,24/07/2021,Delhi - Punjabi Bagh,58.46,118.96,48.9,34.04,15.1,1.08,24.21,107.00 ,
,25/07/2021,Delhi - Punjabi Bagh,50.39,102.39,39.46,39.33,13.59,0.92,32.1,113.00 ,
,26/07/2021,Delhi - Punjabi Bagh,52.36,92.86,39.55,35.37,16.76,0.95,26.18,74.00 ,
,27/07/2021,Delhi - Punjabi Bagh,38.66,59.21,30.16,33.42,12.8,0.85,13.1,100.00 ,
,28/07/2021,Delhi - Punjabi Bagh,19.51,31.86,24.98,26.81,8.73,0.75,9.35,38.00 ,
,29/07/2021,Delhi - Punjabi Bagh,29.55,69.22,31.33,24.37,13.87,0.99,22.4,50.00 ,
,30/07/2021,Delhi - Punjabi Bagh,42.95,75.03,36.69,25.66,11.69,0.89,21.98,88.00 ,
,31/07/2021,Delhi - Punjabi Bagh,28.96,77.62,38.11,28.55,15.01,1.02,30.01,58.00 ,
Aug/21,01/08/2021,Delhi - Punjabi Bagh,39.01,92.59,39.73,29.89,18.28,1.2,27.11,84.00 ,113.04 
,02/08/2021,Delhi - Punjabi Bagh,48.96,102.41,41.98,32.42,16.85,1.39,41.02,103.00 ,
,03/08/2021,Delhi - Punjabi Bagh,32.23,80.33,36.09,29.06,13.87,0.91,22.58,79.00 ,
,04/08/2021,Delhi - Punjabi Bagh,31.31,85.27,38.56,27.99,12.67,0.93,38.93,80.00 ,
,05/08/2021,Delhi - Punjabi Bagh,44.23,113.74,35.89,31.35,21.54,0.82,41.52,106.00 ,
,06/08/2021,Delhi - Punjabi Bagh,49.85,114.89,40.32,36.17,16.2,0.94,30.75,106.00 ,
,07/08/2021,Delhi - Punjabi Bagh,44.49,106.67,46.61,30.67,21.27,1.05,21.31,97.00 ,
,08/08/2021,Delhi - Punjabi Bagh,68.52,123.07,45.01,34.51,22.35,1.24,26.97,155.00 ,
,09/08/2021,Delhi - Punjabi Bagh,65.04,111.12,43.2,33.72,20.36,1.04,35.05,118.00 ,
,10/08/2021,Delhi - Punjabi Bagh,37.67,128.97,28.06,30.32,15.57,0.8,30.16,101.00 ,
,11/08/2021,Delhi - Punjabi Bagh,28.26,117.29,21.49,30.4,13.16,0.64,27.82,116.00 ,
,12/08/2021,Delhi - Punjabi Bagh,23.88,135.06,24.12,24.14,13.33,0.56,37.08,121.00 ,
,13/08/2021,Delhi - Punjabi Bagh,25.92,106.04,22.56,25.16,10.46,0.52,37.09,104.00 ,
,14/08/2021,Delhi - Punjabi Bagh,23.34,114.96,24.72,23.46,20.48,0.42,37,103.00 ,
,15/08/2021,Delhi - Punjabi Bagh,23.45,117.44,20.75,24.55,17.67,0.43,38.08,110.00 ,
,16/08/2021,Delhi - Punjabi Bagh,28.46,132.07,25.68,24.45,20.97,0.45,41.11,,
,17/08/2021,Delhi - Punjabi Bagh,45.09,150.24,34.94,26.55,16.39,0.44,40.42,134.00 ,
,18/08/2021,Delhi - Punjabi Bagh,57.24,169.94,37.87,22.44,13.45,0.59,63.46,149.00 ,
,19/08/2021,Delhi - Punjabi Bagh,84.81,216.78,51.54,20.09,15.96,0.77,29.86,171.00 ,
,20/08/2021,Delhi - Punjabi Bagh,49.65,105.92,34.67,27.98,17.52,0.64,8.93,,
,21/08/2021,Delhi - Punjabi Bagh,32.49,60.05,35.95,23.67,15.97,0.71,17.91,65.00 ,
,22/08/2021,Delhi - Punjabi Bagh,41.05,70.95,28.45,19.09,15.38,0.61,30,64.00 ,
,23/08/2021,Delhi - Punjabi Bagh,44.35,81.26,30.03,19.21,12.24,0.58,40.26,80.00 ,
,24/08/2021,Delhi - Punjabi Bagh,62.27,115.93,34.07,21.96,11.76,0.68,26.37,105.00 ,
,25/08/2021,Delhi - Punjabi Bagh,41.01,123.55,22.41,21.97,10.72,0.5,32.01,110.00 ,
,26/08/2021,Delhi - Punjabi Bagh,35.33,119.28,20.99,17.72,13.28,0.49,37.44,92.00 ,
,27/08/2021,Delhi - Punjabi Bagh,42.74,172.68,27.01,16.57,16.21,0.51,44.14,138.00 ,
,28/08/2021,Delhi - Punjabi Bagh,54,150.05,40.22,18.14,15.35,0.63,41.14,157.00 ,
,29/08/2021,Delhi - Punjabi Bagh,67.18,135.18,30.22,23.03,13.53,0.61,66.43,208.00 ,
,30/08/2021,Delhi - Punjabi Bagh,35.82,92.97,27.4,21.04,12.5,0.56,39.16,109.00 ,
,31/08/2021,Delhi - Punjabi Bagh,28.03,68.27,32.05,18.25,18.64,0.67,17.48,,
Sep/21,01/09/2021,Delhi - Punjabi Bagh,30.11,63.75,31.89,17.56,15.22,0.67,14.9,66.00 ,85.70 
,02/09/2021,Delhi - Punjabi Bagh,43.65,86.47,37.92,16.54,12.38,0.79,29,76.00 ,
,03/09/2021,Delhi - Punjabi Bagh,33.11,69.31,30.65,15.55,11.92,0.59,43.43,82.00 ,
,04/09/2021,Delhi - Punjabi Bagh,40.6,87.36,39.49,17.61,11.96,0.72,36.85,67.00 ,
,05/09/2021,Delhi - Punjabi Bagh,54.83,104.05,41.96,18.32,15.01,0.86,43.57,96.00 ,
,06/09/2021,Delhi - Punjabi Bagh,81.85,153.96,48.45,19.99,12.55,0.88,59.6,164.00 ,
,07/09/2021,Delhi - Punjabi Bagh,53.39,102.32,35.36,23.91,16.52,0.54,34.18,108.00 ,
,08/09/2021,Delhi - Punjabi Bagh,34.93,77.97,33.41,21.59,10.91,1.02,26.44,81.00 ,
,09/09/2021,Delhi - Punjabi Bagh,41.57,85.32,37.34,19.8,15.51,2.21,27.45,77.00 ,
,10/09/2021,Delhi - Punjabi Bagh,44.87,87.7,34.8,18.24,18.36,0.42,31.47,90.00 ,
,11/09/2021,Delhi - Punjabi Bagh,33.49,45.19,34.8,16.22,17.9,0.5,28.79,59.00 ,
,12/09/2021,Delhi - Punjabi Bagh,40.65,63.75,32.03,14.43,20.1,0.41,49.65,62.00 ,
,13/09/2021,Delhi - Punjabi Bagh,50.38,94.64,33.7,16.4,12.67,0.5,31.18,101.00 ,
,14/09/2021,Delhi - Punjabi Bagh,37.27,97.65,35.06,16.59,20.12,0.5,22.4,81.00 ,
,15/09/2021,Delhi - Punjabi Bagh,27.55,76.88,35.14,15.22,19.66,0.43,36.84,80.00 ,
,16/09/2021,Delhi - Punjabi Bagh,30.17,68.66,34.7,14.59,19.55,0.44,18.18,75.00 ,
,17/09/2021,Delhi - Punjabi Bagh,32.42,79.68,31.48,12.88,16.54,0.43,22.52,71.00 ,
,18/09/2021,Delhi - Punjabi Bagh,41.14,93.19,34.9,12.97,20.07,0.49,32.74,87.00 ,
,19/09/2021,Delhi - Punjabi Bagh,34.96,80.62,27.67,12.59,16.83,0.35,44.99,90.00 ,
,20/09/2021,Delhi - Punjabi Bagh,38.32,86.56,30.68,12.63,17.58,0.42,40.74,84.00 ,
,21/09/2021,Delhi - Punjabi Bagh,35.71,79.57,31.28,12.52,15,0.43,31.81,77.00 ,
,22/09/2021,Delhi - Punjabi Bagh,33.04,78.25,36.43,13.36,16.47,0.47,26.04,74.00 ,
,23/09/2021,Delhi - Punjabi Bagh,28.39,61.46,23.56,12.24,19.2,0.31,38.47,70.00 ,
,24/09/2021,Delhi - Punjabi Bagh,36.59,85.14,36.62,11.3,22.59,0.52,24.16,70.00 ,
,25/09/2021,Delhi - Punjabi Bagh,43.78,93.25,33.42,11.74,20.36,0.41,31.03,92.00 ,
,26/09/2021,Delhi - Punjabi Bagh,49.48,95.22,33.23,11.69,19.5,0.41,43.52,91.00 ,
,27/09/2021,Delhi - Punjabi Bagh,59.34,118.07,35.44,11.59,19.38,0.46,45.38,100.00 ,
,28/09/2021,Delhi - Punjabi Bagh,53.64,125.73,40.42,13.42,18.31,0.52,38.79,122.00 ,
,29/09/2021,Delhi - Punjabi Bagh,34.52,90.86,35.35,13.72,20.36,0.45,28.8,93.00 ,
,30/09/2021,Delhi - Punjabi Bagh,35.5,80.94,30.97,12.68,17.46,0.36,44.59,85.00 ,
Oct/21,01/10/2021,Delhi - Punjabi Bagh,51.24,114.6,47.28,12.73,19.83,0.54,55.18,98.00 ,183.83 
,02/10/2021,Delhi - Punjabi Bagh,64.72,127.15,30.74,14.83,17.2,0.36,48.8,121.00 ,
,03/10/2021,Delhi - Punjabi Bagh,47.56,106.54,22.72,13.58,18.55,0.33,38.5,102.00 ,
,04/10/2021,Delhi - Punjabi Bagh,32.65,85.55,24.72,12.38,18.14,0.31,38.83,90.00 ,
,05/10/2021,Delhi - Punjabi Bagh,49.45,123.2,33.24,12.13,17.55,0.42,55.44,117.00 ,
,06/10/2021,Delhi - Punjabi Bagh,54.48,114.96,27.91,13.33,16.33,0.46,50.58,111.00 ,
,07/10/2021,Delhi - Punjabi Bagh,67.61,147.12,31.59,13.3,19.7,0.46,76.57,164.00 ,
,08/10/2021,Delhi - Punjabi Bagh,72.96,193.66,43.26,12.36,13.8,0.64,90.76,187.00 ,
,09/10/2021,Delhi - Punjabi Bagh,77.56,198,45.15,14,19.76,0.58,58.78,166.00 ,
,10/10/2021,Delhi - Punjabi Bagh,76.37,193.21,51.62,16.86,20.41,0.72,50.5,169.00 ,
,11/10/2021,Delhi - Punjabi Bagh,74.68,186.35,51.94,17.1,19.44,0.63,43.12,163.00 ,
,12/10/2021,Delhi - Punjabi Bagh,84.06,170.24,53.07,17.46,18.06,0.66,49.5,200.00 ,
,13/10/2021,Delhi - Punjabi Bagh,82.01,165.89,43.87,15.01,16.46,0.43,72.52,159.00 ,
,14/10/2021,Delhi - Punjabi Bagh,79.91,161.41,45.87,14.03,22.55,0.47,66.72,183.00 ,
,15/10/2021,Delhi - Punjabi Bagh,101.06,178.64,57.87,16.39,21.8,0.7,61,208.00 ,
,16/10/2021,Delhi - Punjabi Bagh,179.38,269.38,76.38,16.39,23.61,0.89,31.01,297.00 ,
,17/10/2021,Delhi - Punjabi Bagh,171.7,244.11,44.73,26.67,14.96,0.6,14.39,328.00 ,
,18/10/2021,Delhi - Punjabi Bagh,24.78,36.21,31.15,15.05,18.14,0.36,15.75,,
,19/10/2021,Delhi - Punjabi Bagh,67.45,113.22,37.14,13.18,20.05,0.48,26.62,60.00 ,
,20/10/2021,Delhi - Punjabi Bagh,116.81,195.55,52.52,16.36,22.86,0.84,38.03,258.00 ,
,21/10/2021,Delhi - Punjabi Bagh,82.42,225.09,50.77,18.56,19.78,0.68,33.5,189.00 ,
,22/10/2021,Delhi - Punjabi Bagh,65.22,199.75,49.88,19.03,20.42,0.86,35,179.00 ,
,23/10/2021,Delhi - Punjabi Bagh,62.4,161.25,54.53,18.58,17.05,0.5,38.6,171.00 ,
,24/10/2021,Delhi - Punjabi Bagh,72.36,148.62,46.29,17.34,18.39,0.6,47.16,155.00 ,
,25/10/2021,Delhi - Punjabi Bagh,47.38,101.48,48.76,14.68,17.67,0.53,27.9,75.00 ,
,26/10/2021,Delhi - Punjabi Bagh,77.98,160.88,51.96,15.39,21.14,0.65,23.53,140.00 ,
,27/10/2021,Delhi - Punjabi Bagh,127.4,251.57,64.75,18.14,26.2,0.7,25.35,258.00 ,
,28/10/2021,Delhi - Punjabi Bagh,150.72,265.83,63.26,20.61,19.94,0.9,28.73,292.00 ,
,29/10/2021,Delhi - Punjabi Bagh,152.62,262.56,67.79,21.86,24.16,1.25,27.8,297.00 ,
,30/10/2021,Delhi - Punjabi Bagh,136.07,244.49,69.25,21.81,23.57,0.83,23.93,276.00 ,
,31/10/2021,Delhi - Punjabi Bagh,156.7,307.82,61.78,23.27,21.67,1.28,32.23,302.00 ,
Nov/21,01/11/2021,Delhi - Punjabi Bagh,142.08,281.51,82.25,23.8,18.47,1.36,24.58,277.00 ,397.96 
,02/11/2021,Delhi - Punjabi Bagh,130.94,253.54,79.26,23.81,21.79,0.95,25.75,302.00 ,
,03/11/2021,Delhi - Punjabi Bagh,163.73,301.46,86.94,25.71,21.83,1.78,21.97,312.00 ,
,04/11/2021,Delhi - Punjabi Bagh,374.93,481.11,74.82,29.68,21.81,1.32,20.9,406.00 ,
,05/11/2021,Delhi - Punjabi Bagh,495.66,510.42,56,32.05,27.54,1.73,13.99,479.00 ,
,06/11/2021,Delhi - Punjabi Bagh,354.36,447.59,62.44,28.09,20.87,1.24,15.99,454.00 ,
,07/11/2021,Delhi - Punjabi Bagh,301.02,410.36,67.74,27.09,21.22,1.11,16.49,454.00 ,
,08/11/2021,Delhi - Punjabi Bagh,288.28,395.47,78.13,27.6,21.47,0.97,14.8,413.00 ,
,09/11/2021,Delhi - Punjabi Bagh,299.89,421.32,77.86,27.95,19.47,1.44,13.26,426.00 ,
,10/11/2021,Delhi - Punjabi Bagh,254.36,379.24,82,28.64,20.07,1.72,15.89,388.00 ,
,11/11/2021,Delhi - Punjabi Bagh,351.69,508.52,78.59,31.71,17,2.14,6.11,428.00 ,
,12/11/2021,Delhi - Punjabi Bagh,468.2,614.73,83.19,34.81,23.46,2.54,8.59,487.00 ,
,13/11/2021,Delhi - Punjabi Bagh,313.98,444.17,73.96,30.66,20.27,2.06,8.92,458.00 ,
,14/11/2021,Delhi - Punjabi Bagh,221.54,346.19,73.12,29.05,21.08,1.93,9.5,360.00 ,
,15/11/2021,Delhi - Punjabi Bagh,238.64,360.09,83.32,28.87,20.53,1.66,8.51,379.00 ,
,16/11/2021,Delhi - Punjabi Bagh,276.36,389.97,82.59,28.44,16.21,1.32,9.15,416.00 ,
,17/11/2021,Delhi - Punjabi Bagh,246.35,369.58,81.75,29.5,23.18,1.97,6.78,390.00 ,
,18/11/2021,Delhi - Punjabi Bagh,275.04,408.6,99.35,30.97,20.26,2.7,11.33,385.00 ,
,19/11/2021,Delhi - Punjabi Bagh,280.31,386.52,94.21,39.61,25.94,2,37.35,409.00 ,
,20/11/2021,Delhi - Punjabi Bagh,250.65,346.82,93.13,35.12,25.25,1.99,41.93,402.00 ,
,21/11/2021,Delhi - Punjabi Bagh,202.48,268.84,82.53,29.68,20.84,1.05,34.81,357.00 ,
,22/11/2021,Delhi - Punjabi Bagh,150.03,243.73,66.98,24.25,24.15,0.73,37.2,321.00 ,
,23/11/2021,Delhi - Punjabi Bagh,173.93,271.17,64.09,26.53,23.63,1.8,42.5,,
,24/11/2021,Delhi - Punjabi Bagh,273.36,365.12,109,34.31,19.08,2.52,33.99,390.00 ,
